latitude,longitude,acq_date,acq_time,bright_ti4,frp,is_fire
79.73425,-76.86045,228,1106,0.0,0.0,0
54.50146,-128.59303,379,2024,334.27,4.5,1
56.54847,-112.14913,791,1959,0.0,0.0,0
50.13127,-96.89957,409,931,299.76,0.91,1
55.65012,-109.21785,1125,2039,334.91,5.15,1
46.8473,-84.54757,1200,1848,0.0,0.0,0
45.74843,-76.27627,821,1858,0.0,0.0,0
50.80953,-114.68583,835,946,0.0,0.0,0
59.7906,-75.66043,1901,1804,0.0,0.0,0
49.32677,-123.26145,395,1036,0.0,0.0,0
46.29613,-72.80382,1979,1702,0.0,0.0,0
45.28131,-66.01168,228,745,302.03,1.53,1
51.94103,-100.7959,1156,1733,0.0,0.0,0
49.12519,-70.60269,1856,1707,0.0,0.0,0
58.35242,-122.32223,1505,2014,0.0,0.0,0
46.51305,-84.39523,1491,806,301.21,2.01,1
57.00472,-111.47399,1552,1851,348.48,3.5,1
57.70647,-129.74344,2054,2024,337.45,4.86,1
62.74257,-135.04027,518,1208,324.67,0.13,1
55.83024,-115.45903,214,2019,0.0,0.0,0
51.08443,-123.35696,1217,1025,0.0,0.0,0
50.78056,-106.41254,14,2107,350.2,16.7,1
45.30501,-74.9927,518,709,303.74,0.8,1
60.41546,-133.34466,579,1125,0.0,0.0,0
50.75746,-101.28756,440,951,310.49,1.15,1
59.94856,-126.25012,821,2220,0.0,0.0,0
56.69907,-117.51884,897,2014,334.14,3.04,1
53.98511,-89.95546,1583,1908,367.0,132.94,1
46.21576,-73.738,897,1829,0.0,0.0,0
45.73584,-67.28219,1109,1714,0.0,0.0,0
55.09407,-104.54159,1505,1832,0.0,0.0,0
50.55597,-116.36533,1675,1035,302.63,1.92,1
63.79591,-140.44363,1597,2312,0.0,0.0,0
59.32967,-110.87308,897,2014,354.56,17.77,1
64.48159,-116.08635,1583,2053,348.22,12.24,1
64.73086,-139.07944,730,914,0.0,0.0,0
55.15656,-106.59798,1186,1814,0.0,0.0,0
46.04239,-73.14194,1552,720,314.79,1.98,1
64.50224,-121.89515,1887,1102,0.0,0.0,0
52.00042,-114.6181,1125,2038,356.12,28.43,1
47.76642,-58.41627,136,1756,0.0,0.0,0
51.28234,-101.95978,1536,901,0.0,0.0,0
53.95752,-109.2124,835,804,0.0,0.0,0
42.31157,-82.0508,548,748,307.28,1.42,1
58.51847,-115.79968,835,944,305.31,1.37,1
57.94097,-108.51139,835,1935,0.0,0.0,0
55.70312,-122.36329,927,2051,367.0,12.19,1
45.86472,-63.78266,153,1737,335.16,2.19,1
59.75748,-134.28645,1248,2034,350.1,29.64,1
72.49829,-121.45241,395,1841,0.0,0.0,0
56.31507,-117.45776,897,2014,0.0,0.0,0
52.17665,-114.73842,821,907,307.56,1.46,1
54.67041,-112.9518,409,1921,0.0,0.0,0
59.45327,-119.08229,1675,1215,0.0,0.0,0
53.78309,-111.51607,1658,1902,0.0,0.0,0
49.52801,-102.20885,1217,1024,0.0,0.0,0
53.79847,-113.96276,1856,1042,0.0,0.0,0
51.9702,-115.03877,1826,1004,298.14,0.82,1
55.39547,-128.86581,1200,1043,0.0,0.0,0
53.78693,-116.96088,1461,1048,303.21,0.75,1
51.50423,-103.81197,487,830,306.2,1.28,1
56.28735,-89.45649,1917,1808,0.0,0.0,0
53.65509,-101.49575,61,956,298.77,3.33,1
58.10197,-116.1384,487,828,306.1,1.96,1
51.81523,-97.81272,1170,1813,0.0,0.0,0
50.80555,-114.59838,1614,940,0.0,0.0,0
54.70046,-77.72967,426,1900,0.0,0.0,0
50.55745,-125.86427,944,2212,348.6,6.6,1
51.82883,-91.85572,1170,1812,367.0,165.9,1
66.11991,-135.40376,1095,1013,0.0,0.0,0
56.22841,-119.61861,1461,907,0.0,0.0,0
50.49369,-103.25375,395,854,295.29,0.39,1
54.49333,-121.61129,183,2000,0.0,0.0,0
59.46227,-106.56557,821,1858,343.11,50.08,1
50.08596,-108.27277,1095,1013,0.0,0.0,0
60.65847,-119.0918,1597,956,311.32,1.28,1
46.36222,-77.50931,1109,1715,0.0,0.0,0
46.57493,-80.79081,1156,1733,344.1,11.63,1
45.54367,-65.70654,228,745,0.0,0.0,0
64.2854,-121.03709,122,1055,0.0,0.0,0
53.32567,-125.41632,1292,2007,0.0,0.0,0
49.54996,-98.39046,1948,1826,367.0,5.46,1
68.76497,-127.23093,470,1836,0.0,0.0,0
60.19442,-121.06923,1962,2047,0.0,0.0,0
64.49191,-103.1559,136,1756,0.0,0.0,0
42.1851,-82.39901,1323,1840,341.8,5.7,1
50.1004,-97.6148,409,931,0.0,0.0,0
52.27751,-103.00705,1323,2024,356.98,51.54,1
43.65159,-80.08097,1948,659,0.0,0.0,0
55.2192,-103.8065,1505,1832,367.0,21.15,1
52.70629,-112.74626,2054,852,0.0,0.0,0
51.84071,-98.98003,30,938,0.0,0.0,0
43.38357,-81.68973,2023,1818,0.0,0.0,0
45.3556,-65.4328,532,606,0.0,0.0,0
50.12872,-96.90166,548,927,296.79,1.06,1
53.93001,-113.65064,501,2037,0.0,0.0,0
44.55379,-77.34248,1536,721,0.0,0.0,0
50.39799,-117.98598,1689,1113,309.62,1.82,1
57.03569,-93.06506,1186,1814,367.0,239.59,1
54.52003,-120.57821,883,2116,0.0,0.0,0
45.82499,-75.17074,136,631,0.0,0.0,0
53.74279,-105.22991,1323,1844,337.09,5.78,1
54.29754,-113.18578,927,920,0.0,0.0,0
55.08524,-128.19371,379,2024,0.0,0.0,0
49.66837,-105.97526,1475,1934,0.0,0.0,0
51.24276,-95.54103,456,810,0.0,0.0,0
75.63853,-111.29547,866,1629,0.0,0.0,0
60.46636,-109.90669,1200,2034,367.0,8.65,1
50.03014,-120.67227,730,1055,304.17,1.68,1
61.67768,-130.86727,579,1753,0.0,0.0,0
53.12027,-124.82724,1675,1035,329.99,3.33,1
54.28406,-109.17824,897,842,0.0,0.0,0
45.2798,-66.01248,501,727,306.25,1.87,1
63.25755,-105.37882,1675,1215,0.0,0.0,0
56.69696,-117.49567,562,1955,335.35,5.15,1
49.65821,-100.29548,913,2011,338.81,6.22,1
46.97585,-81.67376,0,720,0.0,0.0,0
59.59907,-74.50821,1278,941,0.0,0.0,0
46.52074,-84.37798,744,811,298.79,1.35,1
80.59685,-78.71848,835,1750,0.0,0.0,0
50.91641,-78.62793,1231,1908,367.0,5.55,1
55.88779,-107.13065,1583,919,355.96,4.91,1
55.65811,-105.4974,1248,1852,348.79,48.97,1
46.29609,-84.01745,1536,721,0.0,0.0,0
57.04377,-111.63458,1826,1003,301.72,0.94,1
51.18329,-108.60855,1125,2038,0.0,0.0,0
48.25298,-79.02204,1475,624,309.87,1.87,1
50.87803,-101.37057,1536,901,297.58,0.52,1
56.87976,-128.66911,562,1004,0.0,0.0,0
54.50516,-74.78831,153,609,0.0,0.0,0
45.27762,-66.01218,1993,614,299.36,1.05,1
51.18656,-118.92446,1262,1929,0.0,0.0,0
53.80499,-113.09051,1856,1042,296.68,1.73,1
62.23441,-105.46598,791,826,0.0,0.0,0
46.57403,-80.7951,883,625,300.07,1.63,1
50.97586,-95.70283,1186,1953,346.45,7.29,1
42.81618,-81.32533,153,753,306.89,1.0,1
49.41374,-122.585,548,2056,0.0,0.0,0
50.88569,-122.67234,1505,1024,343.73,8.92,1
50.07757,-68.12927,1217,1829,0.0,0.0,0
42.70178,-80.86475,944,1847,0.0,0.0,0
52.56968,-104.54005,2009,1924,333.28,7.68,1
49.05864,-101.51409,44,2003,354.33,21.08,1
79.49246,-83.11146,774,1833,0.0,0.0,0
51.07014,-115.1377,1292,1017,299.38,1.0,1
56.71443,-111.27108,1248,2031,0.0,0.0,0
43.65281,-77.59349,774,709,0.0,0.0,0
51.22165,-115.82565,30,939,0.0,0.0,0
58.3665,-116.54748,1309,957,328.86,4.91,1
56.53073,-120.20086,409,1111,0.0,0.0,0
56.98013,-117.84838,562,1955,0.0,0.0,0
56.11094,-121.03542,44,2147,0.0,0.0,0
55.35736,-126.59495,1689,931,303.23,1.45,1
44.05487,-77.11919,821,728,305.71,1.3,1
49.72226,-95.88035,456,811,310.44,1.3,1
49.14822,-99.38247,1292,1824,329.21,2.64,1
52.74211,-72.13987,136,1756,0.0,0.0,0
55.58109,-110.87923,183,1009,329.36,4.27,1
46.09914,-73.74244,61,636,0.0,0.0,0
65.90342,-118.18011,835,2119,0.0,0.0,0
44.57592,-75.72743,1475,1750,0.0,0.0,0
50.35126,-100.98695,197,2036,357.53,6.64,1
49.25901,-120.32467,228,2054,343.88,10.12,1
42.0847,-81.63414,774,709,0.0,0.0,0
63.16318,-139.83896,1536,2214,333.99,4.6,1
55.79725,-121.40729,774,2019,0.0,0.0,0
51.69449,-100.84174,1658,1901,0.0,0.0,0
59.64818,-114.26505,1536,1852,0.0,0.0,0
52.81733,-120.51141,944,2031,0.0,0.0,0
60.80298,-125.64221,897,2156,0.0,0.0,0
45.28155,-75.09126,136,631,298.13,0.88,1
55.12549,-116.88242,228,925,338.35,5.08,1
53.82698,-91.00852,1979,1845,0.0,0.0,0
49.42134,-96.42426,426,1900,336.51,4.31,1
67.72073,-127.37888,1993,1741,0.0,0.0,0
63.38515,-91.55354,1186,1814,0.0,0.0,0
67.4705,-126.29364,805,1712,0.0,0.0,0
58.21585,-102.4557,835,1935,367.0,255.43,1
52.68494,-120.97493,1597,958,306.2,1.35,1
54.17577,-107.10857,1309,819,0.0,0.0,0
55.54193,-114.88,579,1936,331.93,2.32,1
54.25397,-108.95278,44,1015,0.0,0.0,0
54.62172,-58.06323,562,1952,0.0,0.0,0
53.73213,-116.12913,913,1023,311.81,1.24,1
52.66637,-106.62511,136,1940,336.17,2.86,1
68.42301,-129.6893,1125,2038,0.0,0.0,0
67.23163,-137.01575,1628,1821,0.0,0.0,0
53.35095,-115.44834,548,927,345.54,11.68,1
56.12694,-120.25002,1125,2040,356.97,6.09,1
73.39363,-100.18762,1139,1751,0.0,0.0,0
45.7501,-66.25651,1870,1745,345.82,8.59,1
53.41282,-100.67215,61,956,0.0,0.0,0
57.44601,-63.41127,136,1756,0.0,0.0,0
65.00467,-123.57546,1292,1017,0.0,0.0,0
50.38367,-119.92829,1856,2031,0.0,0.0,0
52.0518,-106.21372,913,2012,0.0,0.0,0
53.45655,-95.66408,1931,1845,0.0,0.0,0
51.02742,-102.64241,2040,1803,358.05,17.7,1
44.35938,-79.59057,1948,1823,0.0,0.0,0
73.56378,-79.23147,365,1946,0.0,0.0,0
54.65245,-111.05471,2040,955,0.0,0.0,0
48.80515,-91.25333,1870,800,297.07,0.88,1
59.96635,-124.21596,1887,920,0.0,0.0,0
49.55329,-116.44755,958,2108,0.0,0.0,0
52.84901,-112.68958,1948,2007,332.57,1.17,1
52.32888,-90.98067,501,1855,0.0,0.0,0
53.75609,-116.05711,883,1125,0.0,0.0,0
47.47345,-76.59008,105,1737,0.0,0.0,0
53.43158,-104.90725,395,2023,340.54,10.74,1
52.53802,-93.31267,593,1832,328.76,4.44,1
52.04791,-59.32899,136,1758,367.0,49.02,1
59.17535,-128.15732,1597,1137,351.87,4.96,1
52.53948,-104.37631,136,1939,0.0,0.0,0
54.41866,-113.19652,913,2013,0.0,0.0,0
44.0558,-77.12158,1292,657,296.11,1.26,1
53.79226,-107.83415,1231,921,0.0,0.0,0
49.20098,-100.79678,944,2030,356.83,21.65,1
46.79518,-73.2127,14,1746,0.0,0.0,0
42.80391,-80.10336,2009,1921,339.96,5.15,1
65.78572,-95.68151,518,849,0.0,0.0,0
52.34565,-114.79045,1125,2038,0.0,0.0,0
72.26911,-108.84695,1979,1845,0.0,0.0,0
55.58557,-120.64751,1248,2032,0.0,0.0,0
46.044,-73.14162,1870,1745,340.96,5.98,1
46.89555,-71.17623,75,1659,0.0,0.0,0
50.53417,-121.58208,228,2055,0.0,0.0,0
53.83664,-89.16677,1614,1927,335.1,7.19,1
59.61266,-123.2556,1979,1036,0.0,0.0,0
49.39852,-96.49977,1278,1927,329.52,3.7,1
57.00786,-111.48161,1491,944,296.79,1.56,1
58.44414,-117.19782,562,2136,356.82,22.47,1
45.49256,-65.46787,501,727,0.0,0.0,0
53.71466,-110.7447,1536,2030,327.03,3.89,1
50.90702,-80.25477,153,933,0.0,0.0,0
46.49227,-81.03229,883,1751,340.4,23.09,1
56.61255,-111.60263,1505,841,367.0,6.01,1
64.79,-122.51114,1262,2113,347.38,5.94,1
45.5554,-64.04027,1917,1623,0.0,0.0,0
46.43658,-73.38519,1309,817,0.0,0.0,0
42.803,-80.10138,470,709,328.31,0.89,1
54.30419,-64.31508,30,939,0.0,0.0,0
50.06417,-116.04077,1309,959,323.62,2.27,1
49.32686,-96.60388,518,2017,367.0,18.18,1
63.77061,-135.44307,456,948,0.0,0.0,0
48.43074,-76.51105,1628,1821,0.0,0.0,0
53.52933,-126.41523,214,1029,0.0,0.0,0
59.43671,-106.53406,805,905,352.54,5.38,1
49.22582,-65.1037,1901,637,305.88,1.09,1
49.81519,-96.479,395,2022,0.0,0.0,0
52.0374,-120.8041,805,1048,0.0,0.0,0
60.79643,-107.18037,91,852,0.0,0.0,0
50.30046,-121.65047,835,946,367.0,12.15,1
46.48996,-81.03354,958,759,347.19,12.11,1
44.98351,-75.50397,532,1732,333.04,4.34,1
56.75741,-114.04946,1948,2149,367.0,54.62,1
59.37074,-117.90008,1614,2110,0.0,0.0,0
45.83817,-73.25125,958,619,317.22,2.54,1
54.83379,-116.54397,1689,2102,0.0,0.0,0
44.33511,-77.43522,805,727,0.0,0.0,0
43.31535,-82.15863,1309,819,0.0,0.0,0
46.38207,-64.55817,379,1659,0.0,0.0,0
52.03819,-105.31623,913,2012,337.55,7.86,1
51.38894,-115.44742,61,958,0.0,0.0,0
48.15978,-53.15118,1931,535,0.0,0.0,0
60.54747,-120.08463,1552,1852,347.82,9.13,1
49.6978,-96.84494,440,950,0.0,0.0,0
54.63587,-98.09743,1917,1948,353.96,33.62,1
61.8496,-124.32138,1156,2100,351.77,14.74,1
68.06027,-130.37224,1931,2212,0.0,0.0,0
44.03314,-80.48398,0,1706,0.0,0.0,0
63.42384,-117.81524,1475,1750,0.0,0.0,0
54.10267,-113.39206,61,1946,0.0,0.0,0
46.57819,-80.79379,518,709,315.34,1.92,1
49.28107,-117.66698,456,1939,367.0,83.0,1
45.59502,-75.63126,1962,735,0.0,0.0,0
46.51869,-84.39238,791,829,367.0,3.0,1
46.84119,-84.36975,1583,740,0.0,0.0,0
47.42916,-74.02437,197,1712,0.0,0.0,0
51.96861,-115.82182,2040,955,297.39,0.88,1
50.65881,-84.96939,470,848,299.0,1.15,1
61.60568,-113.31182,456,1755,0.0,0.0,0
58.36839,-116.2752,2054,1031,321.61,2.82,1
77.69199,-94.98083,1491,806,0.0,0.0,0
44.16888,-76.80144,122,734,303.49,0.78,1
51.56687,-122.11239,365,2126,328.08,1.99,1
53.70158,-109.35999,1461,1857,326.22,6.88,1
44.25809,-79.1204,1948,1823,345.83,10.59,1
53.84576,-120.89981,136,1756,0.0,0.0,0
51.33601,-85.64027,136,1758,344.07,8.77,1
56.70359,-117.60658,426,2044,329.73,6.42,1
45.27736,-66.00994,122,733,296.77,0.94,1
43.1839,-82.30436,1628,657,0.0,0.0,0
51.90497,-98.26407,440,951,0.0,0.0,0
49.72558,-78.67963,1095,1013,0.0,0.0,0
49.72999,-108.5313,883,946,308.04,1.34,1
52.73098,-111.78696,1278,1928,357.07,13.91,1
42.81021,-79.28788,1248,1847,0.0,0.0,0
46.54883,-72.62807,456,630,0.0,0.0,0
46.82542,-84.29074,30,758,0.0,0.0,0
45.52914,-74.75709,1689,1737,334.75,3.1,1
60.43461,-126.09118,897,2156,367.0,60.04,1
50.71122,-122.2488,1826,2133,0.0,0.0,0
53.1948,-102.97213,548,745,367.0,15.95,1
46.51534,-84.39366,0,1847,338.99,5.68,1
45.45506,-74.16944,518,709,0.0,0.0,0
53.17242,-126.2647,487,1151,0.0,0.0,0
50.79979,-95.48045,1870,1748,367.0,31.36,1
54.01331,-126.59231,214,1029,324.89,2.62,1
46.52099,-84.37708,1658,733,352.21,5.67,1
66.30469,-97.58963,183,1815,0.0,0.0,0
44.0552,-77.11846,927,741,295.4,1.28,1
58.06967,-109.08483,835,1935,367.0,171.43,1
45.27887,-66.0145,1675,533,303.2,1.07,1
42.80061,-80.10191,944,1847,331.85,7.38,1
55.95534,-121.32565,866,1144,0.0,0.0,0
55.47182,-116.39193,913,2154,367.0,127.95,1
46.52283,-84.37799,1583,740,321.0,1.79,1
54.04632,-111.97461,183,829,300.38,1.21,1
54.38605,-108.81633,1186,1004,0.0,0.0,0
54.07717,-118.7731,1536,900,0.0,0.0,0
45.41758,-66.65311,866,644,0.0,0.0,0
49.12665,-98.79118,1461,1855,327.06,4.04,1
51.50611,-118.15012,1309,959,337.0,4.87,1
45.83614,-73.25328,1309,817,309.29,2.85,1
64.50876,-126.19343,1262,2113,0.0,0.0,0
50.42453,-106.43122,365,1945,330.74,4.05,1
46.10342,-81.37126,75,714,0.0,0.0,0
52.67539,-113.16095,730,914,301.01,1.19,1
68.22866,-97.01296,1917,1808,0.0,0.0,0
44.54612,-80.56532,0,1706,328.77,4.16,1
43.26413,-79.80818,1309,819,342.41,3.35,1
45.28051,-66.01585,122,552,303.64,2.14,1
59.13505,-111.12056,835,2117,367.0,6.34,1
54.23482,-107.25788,197,907,0.0,0.0,0
46.71064,-83.83688,1644,655,0.0,0.0,0
55.5882,-113.87144,44,834,306.83,1.03,1
57.96967,-124.09347,927,2052,0.0,0.0,0
46.04357,-73.14439,61,816,295.56,3.05,1
51.2876,-98.16842,44,835,0.0,0.0,0
65.16389,-104.59603,1644,1015,0.0,0.0,0
59.91032,-111.27822,1993,1926,0.0,0.0,0
46.43478,-84.40187,774,1834,332.78,2.17,1
55.02648,-121.02002,1323,1846,0.0,0.0,0
66.02431,-98.1961,1870,1745,0.0,0.0,0
51.18724,-102.19495,927,921,309.35,2.96,1
56.6533,-120.91261,44,2147,367.0,12.28,1
51.02443,-124.96137,958,2109,334.19,56.05,1
50.76641,-103.80206,883,1934,0.0,0.0,0
54.65114,-119.55459,1826,1004,0.0,0.0,0
47.48495,-83.23304,1962,1720,0.0,0.0,0
58.37875,-116.99297,2040,1134,367.0,30.0,1
55.53917,-108.28265,1156,927,367.0,8.66,1
58.35514,-123.61684,1262,2111,0.0,0.0,0
47.08859,-84.73791,409,1737,0.0,0.0,0
51.47101,-121.0449,1095,2001,0.0,0.0,0
51.4311,-117.04363,1505,1827,0.0,0.0,0
60.22082,-122.00122,1139,945,0.0,0.0,0
49.15704,-120.0583,379,2023,328.84,9.92,1
54.19266,-69.33932,1931,1702,0.0,0.0,0
53.36368,-63.49019,518,849,0.0,0.0,0
52.33091,-84.72406,1278,758,312.2,1.5,1
55.55631,-119.75518,1248,2032,326.51,1.49,1
60.85974,-135.66469,2040,1948,356.4,17.47,1
51.00258,-99.55523,75,2023,367.0,10.98,1
56.68812,-113.41166,470,2019,0.0,0.0,0
54.74539,-91.27448,1552,1849,0.0,0.0,0
51.20268,-93.04106,1323,1843,333.16,37.69,1
56.24422,-125.44415,487,2141,343.14,76.7,1
48.01207,-78.71815,1993,755,0.0,0.0,0
53.87067,-114.1299,1109,1859,367.0,23.39,1
51.73639,-92.68071,1170,1812,0.0,0.0,0
62.80269,-92.07922,1614,755,340.27,46.97,1
52.42351,-124.87093,1901,2129,0.0,0.0,0
54.37644,-113.10705,2023,1013,0.0,0.0,0
53.67587,-95.9966,1931,1845,367.0,89.18,1
59.24853,-112.0378,835,2117,0.0,0.0,0
51.51898,-86.94444,136,810,300.83,1.12,1
46.51458,-84.39505,30,758,297.82,0.89,1
50.66659,-92.74247,1323,1843,0.0,0.0,0
59.33006,-118.79019,579,1753,0.0,0.0,0
49.35106,-122.25426,183,1012,0.0,0.0,0
56.57951,-120.69215,379,2025,326.0,2.77,1
47.38781,-65.71743,1139,1751,0.0,0.0,0
68.09183,-76.76918,1461,1048,0.0,0.0,0
65.89126,-127.86969,1536,1854,0.0,0.0,0
56.81326,-119.76085,228,1105,0.0,0.0,0
45.62022,-71.60382,1917,639,305.62,0.91,1
44.50187,-76.30036,1597,818,0.0,0.0,0
49.48997,-99.08989,2054,2020,353.28,21.82,1
43.26918,-79.80846,1948,659,324.74,4.02,1
52.07025,-105.46524,1125,2038,344.46,2.11,1
58.49578,-115.62424,805,905,300.17,2.19,1
46.71876,-80.09239,1156,1733,0.0,0.0,0
55.34724,-104.60964,1248,1852,0.0,0.0,0
62.46906,-131.033,75,1033,301.6,1.12,1
53.95855,-72.72986,440,628,0.0,0.0,0
50.45045,-125.05872,1139,2116,0.0,0.0,0
55.42232,-126.14342,214,2019,354.85,24.51,1
50.15084,-99.50526,2054,2021,0.0,0.0,0
61.81645,-110.16373,456,1942,346.98,6.77,1
81.82558,-81.62333,153,933,0.0,0.0,0
65.02696,-116.11016,1583,2053,0.0,0.0,0
62.06874,-116.08035,1917,1811,367.0,66.63,1
45.24009,-66.95695,1109,1714,337.83,3.55,1
56.03377,-117.18465,183,2000,331.97,3.75,1
68.5754,-107.94861,91,852,0.0,0.0,0
53.83883,-105.65271,593,2013,0.0,0.0,0
51.83023,-107.6573,379,1843,367.0,8.08,1
45.26415,-63.4371,214,1653,341.66,4.3,1
52.42837,-102.24894,2054,1841,0.0,0.0,0
54.16965,-103.29646,1475,1934,0.0,0.0,0
53.64964,-121.85743,197,1048,0.0,0.0,0
47.55814,-80.39888,579,1752,0.0,0.0,0
46.57574,-80.7902,75,714,300.0,0.83,1
45.9652,-63.99599,228,1730,336.94,7.75,1
59.1246,-115.55506,1156,1733,0.0,0.0,0
45.83694,-73.25011,2009,1741,341.32,3.58,1
48.25344,-79.02023,487,1816,329.16,4.27,1
46.45644,-74.91298,1826,1809,0.0,0.0,0
51.69288,-114.48346,774,848,301.45,0.92,1
42.81779,-81.32566,774,709,308.89,1.07,1
48.76977,-90.86957,1870,800,0.0,0.0,0
60.85167,-135.47682,913,2016,344.65,19.19,1
44.6676,-63.87468,1597,1622,0.0,0.0,0
47.04108,-80.80114,883,806,0.0,0.0,0
53.48172,-132.09642,944,2213,351.77,39.6,1
46.51329,-84.39671,30,1744,338.62,6.66,1
55.61667,-113.49942,1644,1015,0.0,0.0,0
59.77815,-128.4723,1597,1137,0.0,0.0,0
46.35749,-81.90503,0,721,0.0,0.0,0
57.61762,-115.73966,958,2110,357.74,30.25,1
52.79693,-71.60974,1139,1751,0.0,0.0,0
49.4973,-121.97516,1186,2134,327.07,2.75,1
55.55947,-105.71655,883,1935,367.0,16.58,1
52.26019,-124.62965,1689,1921,0.0,0.0,0
53.73307,-115.11654,2054,1033,0.0,0.0,0
59.35454,-119.161,1917,2131,0.0,0.0,0
56.05411,-120.12777,1461,907,333.04,2.15,1
42.77914,-81.64394,548,748,0.0,0.0,0
67.17188,-132.65857,1962,1053,0.0,0.0,0
43.01531,-80.4579,518,1834,0.0,0.0,0
54.99723,-118.65342,730,1054,299.31,0.51,1
46.85217,-84.32435,61,817,0.0,0.0,0
52.24991,-113.02196,1614,2108,351.64,4.54,1
65.82446,-63.01705,518,849,0.0,0.0,0
66.34154,-62.22731,2054,1841,0.0,0.0,0
50.13,-96.90592,1156,928,296.69,1.18,1
44.25161,-76.48122,1826,1809,340.2,12.9,1
52.67228,-114.85361,1689,1921,332.98,6.98,1
46.52371,-84.373,1856,722,303.14,1.63,1
58.80992,-126.98739,1292,1016,0.0,0.0,0
50.67296,-119.21292,1125,2038,327.25,1.38,1
55.94817,-123.38472,897,1023,0.0,0.0,0
46.48667,-81.03606,913,843,324.64,4.38,1
48.7656,-65.62402,1901,637,0.0,0.0,0
46.57924,-80.79285,167,650,339.09,9.19,1
55.04076,-112.99504,1323,1035,0.0,0.0,0
53.84438,-113.11716,30,938,310.36,1.84,1
49.63851,-101.68433,2009,1923,332.95,2.12,1
46.04428,-73.1416,579,625,317.63,1.73,1
49.64416,-95.361,456,811,0.0,0.0,0
56.68973,-122.1657,1461,907,304.46,1.15,1
59.30968,-110.05983,1597,1948,367.0,186.21,1
62.10132,-115.15206,1917,1811,0.0,0.0,0
46.04519,-73.14129,183,649,312.05,1.69,1
50.09055,-104.48473,532,1915,0.0,0.0,0
49.95763,-101.36881,1292,1824,367.0,8.16,1
52.60313,-113.46979,1461,2037,0.0,0.0,0
60.35382,-123.15821,426,1900,0.0,0.0,0
46.30721,-84.08445,1461,728,0.0,0.0,0
50.91993,-102.70669,426,1901,335.51,3.97,1
42.62062,-81.99873,1887,1726,0.0,0.0,0
58.61813,-109.78516,821,1858,329.84,5.05,1
67.13182,-108.08917,136,1756,0.0,0.0,0
46.04225,-73.14314,75,714,307.77,1.64,1
45.27998,-66.0173,1644,514,311.81,3.03,1
49.71234,-102.11634,1597,818,0.0,0.0,0
53.25616,-115.23234,2054,1033,336.61,4.9,1
54.73349,-104.6602,1170,1954,347.94,17.02,1
49.10854,-121.74602,518,2158,0.0,0.0,0
62.00426,-134.58459,1200,2035,367.0,137.55,1
57.77142,-114.27107,456,1941,0.0,0.0,0
63.86585,-113.97257,1552,1853,0.0,0.0,0
52.2996,-94.81568,1231,1909,344.61,14.78,1
59.73392,-110.87166,91,852,0.0,0.0,0
49.55933,-83.70805,1675,1841,351.01,25.48,1
67.8919,-130.26371,1309,819,0.0,0.0,0
61.63632,-112.04765,805,1858,346.35,7.5,1
51.068,-115.13383,228,926,295.97,0.9,1
54.68879,-123.60254,456,1941,0.0,0.0,0
59.39901,-112.87777,1870,1745,0.0,0.0,0
53.55387,-113.35564,136,951,299.14,0.58,1
47.09906,-72.08559,548,1107,0.0,0.0,0
59.14425,-122.26967,1109,1049,0.0,0.0,0
46.98741,-84.01918,791,829,0.0,0.0,0
44.89085,-75.43631,1644,1821,328.45,2.66,1
53.73176,-115.66792,365,2127,0.0,0.0,0
60.7207,-123.68816,897,1022,338.45,3.31,1
46.5196,-84.37247,562,825,312.73,2.45,1
55.47197,-124.02638,958,2110,330.6,72.01,1
42.80096,-80.10331,1505,1827,337.75,5.89,1
54.02552,-105.74792,379,2023,342.55,5.29,1
54.16306,-121.83302,2040,955,299.12,1.32,1
50.09075,-110.72198,1917,819,300.8,1.01,1
54.03822,-109.59967,2054,2022,0.0,0.0,0
50.69899,-121.97693,835,946,0.0,0.0,0
54.53097,-116.81719,562,1004,0.0,0.0,0
53.20559,-102.71918,409,1920,0.0,0.0,0
63.77863,-115.97195,1217,2157,367.0,158.33,1
80.63517,-79.04433,501,1713,0.0,0.0,0
55.47715,-127.73093,167,1010,305.33,0.48,1
57.18095,-100.96993,1887,920,296.62,0.85,1
50.29501,-90.07821,1231,740,0.0,0.0,0
50.06952,-66.69441,1156,1734,0.0,0.0,0
51.32475,-102.98722,1948,838,0.0,0.0,0
45.05952,-63.77996,1917,1623,328.68,2.33,1
45.12734,-75.67463,1689,1736,328.25,7.14,1
63.58543,-126.38328,1248,1040,296.69,1.11,1
51.07003,-115.1347,1917,1000,305.35,1.12,1
53.67734,-128.88658,1826,1145,0.0,0.0,0
52.10948,-114.29858,791,1958,0.0,0.0,0
56.89394,-112.33973,136,950,0.0,0.0,0
44.45251,-77.26504,927,741,0.0,0.0,0
57.11815,-121.7236,379,2025,335.29,4.7,1
42.4206,-80.28238,805,1852,0.0,0.0,0
57.13384,-121.03915,1139,946,0.0,0.0,0
44.59319,-77.04326,1292,657,0.0,0.0,0
46.75341,-82.72056,1628,1822,343.74,4.67,1
45.48351,-75.11826,1536,1706,334.95,2.91,1
50.81457,-121.40574,1095,1013,301.64,0.85,1
54.75321,-119.53282,1583,1100,0.0,0.0,0
46.70599,-80.26658,883,625,0.0,0.0,0
49.31221,-114.00394,197,2036,336.0,37.52,1
54.76857,-118.25731,214,2018,0.0,0.0,0
