latitude,longitude,acq_date,acq_time,bright_ti4,frp,is_fire
53.18681,-125.80143,2025-09-15,2105,0.0,0.0,0
60.515,-126.17938,2022-07-01,2220,367.0,9.39,1
66.3661,-118.67151,2024-10-01,1015,0.0,0.0,0
54.60869,-119.86338,2021-08-15,2038,0.0,0.0,0
54.53092,-125.36017,2021-11-15,2155,357.77,42.39,1
44.70086,-76.06473,2024-11-15,1736,0.0,0.0,0
43.3095,-82.24418,2020-09-15,831,0.0,0.0,0
57.20817,-101.05359,2025-06-15,1949,355.87,72.89,1
68.32301,-97.32976,2023-04-01,1013,0.0,0.0,0
46.44882,-73.24115,2020-06-01,816,0.0,0.0,0
56.933,-120.18672,2021-10-15,1955,0.0,0.0,0
65.59088,-90.87587,2023-11-15,1844,0.0,0.0,0
73.03957,-122.69589,2023-06-01,1733,0.0,0.0,0
76.24485,-108.65843,2021-05-15,1737,0.0,0.0,0
52.91068,-124.57116,2023-08-15,1908,0.0,0.0,0
55.17852,-74.46305,2022-06-15,1714,367.0,55.83,1
49.80076,-112.19324,2020-07-15,933,304.3,0.79,1
51.69164,-114.48023,2025-10-15,1014,300.9,1.08,1
52.30713,-113.55444,2022-06-01,1010,297.66,1.61,1
42.94406,-82.41789,2020-07-15,753,304.79,1.42,1
68.53181,-137.83492,2020-05-01,939,0.0,0.0,0
46.52256,-84.37344,2020-08-01,733,335.3,3.46,1
44.62078,-81.97591,2023-09-01,1848,0.0,0.0,0
54.15749,-108.28146,2022-05-01,950,332.54,4.19,1
45.04559,-76.1413,2021-10-01,1732,332.79,4.44,1
45.25992,-81.48685,2025-06-15,1804,0.0,0.0,0
49.13807,-122.42765,2020-07-15,2101,0.0,0.0,0
51.08322,-118.356,2025-10-15,2143,0.0,0.0,0
45.45393,-72.7335,2025-08-01,1823,0.0,0.0,0
64.56065,-118.50473,2020-07-01,2027,0.0,0.0,0
48.6135,-78.5761,2025-06-15,1805,0.0,0.0,0
42.31387,-82.04942,2022-04-15,812,299.68,0.65,1
58.16492,-117.17523,2023-09-01,2033,0.0,0.0,0
44.32225,-81.06274,2020-07-01,1839,335.82,8.67,1
66.96047,-133.71654,2021-08-15,2042,367.0,43.81,1
47.23503,-71.77703,2021-08-15,1713,0.0,0.0,0
49.2055,-120.3646,2025-04-15,2030,0.0,0.0,0
46.89711,-81.00494,2022-11-15,759,0.0,0.0,0
56.99641,-112.51373,2022-05-01,1130,0.0,0.0,0
56.35723,-64.95836,2020-08-01,1055,0.0,0.0,0
52.04006,-101.38752,2022-07-15,1933,336.19,5.98,1
45.27789,-66.01651,2023-10-01,619,305.93,1.01,1
71.34492,-80.97184,2021-06-15,951,0.0,0.0,0
55.31751,-124.78709,2024-11-01,2205,356.87,16.0,1
46.35722,-70.88552,2021-05-15,1737,0.0,0.0,0
47.0584,-71.42738,2020-11-15,605,299.37,0.71,1
57.75207,-115.55162,2021-08-01,828,0.0,0.0,0
54.88446,-90.65341,2024-07-01,1849,340.49,3.63,1
43.89812,-77.97143,2021-11-15,1832,0.0,0.0,0
49.02636,-121.16832,2022-10-01,2152,338.7,4.75,1
80.18406,-84.26512,2025-08-01,1017,0.0,0.0,0
46.51496,-84.39623,2021-04-01,817,320.63,2.54,1
46.33951,-73.08351,2022-06-15,1712,0.0,0.0,0
45.84973,-63.5764,2021-07-15,1836,0.0,0.0,0
54.30766,-106.25016,2025-07-15,856,367.0,7.95,1
50.4359,-95.52979,2025-09-15,1923,332.05,3.31,1
62.50942,-140.56106,2021-06-15,2124,0.0,0.0,0
52.85731,-105.63313,2024-10-15,912,344.37,5.62,1
63.6968,-115.01839,2023-08-01,2157,0.0,0.0,0
50.75534,-114.64008,2025-07-01,1000,0.0,0.0,0
53.14754,-107.66081,2021-11-15,1024,331.11,12.4,1
59.28015,-127.99972,2025-10-15,1153,0.0,0.0,0
51.89073,-91.44982,2025-06-15,1947,367.0,30.76,1
75.14517,-106.38971,2025-04-01,1075,0.0,0.0,0
52.33801,-124.38999,2025-08-01,2148,0.0,0.0,0
61.04995,-69.61835,2020-07-15,1741,331.01,3.54,1
62.61794,-133.7826,2021-09-01,1208,0.0,0.0,0
49.97172,-100.7199,2022-10-01,2011,0.0,0.0,0
61.11657,-104.85047,2022-06-15,1858,356.85,13.68,1
56.42821,-111.81864,2025-07-15,1847,0.0,0.0,0
51.64581,-98.58318,2021-05-01,1842,367.0,35.34,1
51.07115,-115.1371,2020-09-01,933,298.84,0.54,1
47.75996,-79.73861,2020-08-15,1757,331.47,2.66,1
63.4239,-114.01179,2025-09-01,2029,345.17,5.48,1
59.45604,-118.93448,2024-09-01,2110,348.84,45.05,1
49.24772,-121.81084,2021-05-15,2100,332.71,2.45,1
45.27811,-66.01634,2022-08-15,644,304.75,1.16,1
44.47909,-76.19371,2021-10-01,1732,0.0,0.0,0
53.74485,-105.22354,2021-11-15,2013,339.92,11.31,1
54.07768,-125.20267,2021-07-01,1131,0.0,0.0,0
58.40299,-126.95643,2025-06-01,2234,0.0,0.0,0
58.64671,-126.63523,2025-05-15,939,0.0,0.0,0
48.25361,-79.02211,2023-04-15,729,321.17,2.08,1
43.01118,-79.79802,2021-07-01,1755,0.0,0.0,0
67.54137,-65.79678,2025-10-01,1741,0.0,0.0,0
57.95336,-116.31527,2021-05-01,852,0.0,0.0,0
60.66717,-105.38762,2022-06-15,1858,0.0,0.0,0
51.16629,-77.54094,2020-10-15,1712,0.0,0.0,0
58.41683,-116.34311,2021-05-01,852,322.16,1.65,1
54.70099,-126.8816,2023-04-01,1012,308.46,1.83,1
42.35124,-81.08178,2022-05-15,709,0.0,0.0,0
49.97208,-112.55498,2022-05-15,849,336.99,8.06,1
55.07185,-128.26624,2023-07-15,1043,306.14,1.19,1
51.33602,-109.12164,2023-09-15,1745,0.0,0.0,0
46.83191,-83.76699,2021-08-15,728,0.0,0.0,0
45.50229,-72.61665,2025-05-01,722,0.0,0.0,0
50.51731,-104.62947,2021-04-01,816,306.78,2.53,1
51.31965,-117.02102,2023-10-01,941,0.0,0.0,0
80.93721,-70.4723,2021-10-15,1952,0.0,0.0,0
52.49169,-86.58118,2025-06-01,1729,0.0,0.0,0
60.53064,-70.30106,2020-07-15,1741,0.0,0.0,0
63.25984,-113.38903,2025-09-01,2029,0.0,0.0,0
44.34152,-76.16411,2024-10-01,1820,331.97,8.01,1
46.04349,-73.14146,2023-10-15,656,326.24,3.09,1
51.92018,-107.18341,2020-09-01,2102,367.0,10.08,1
45.52191,-73.17124,2021-08-01,650,0.0,0.0,0
54.69696,-110.71915,2020-06-15,1034,315.85,2.45,1
76.34171,-86.16331,2021-04-15,2023,0.0,0.0,0
52.76187,-85.46977,2021-11-15,1832,0.0,0.0,0
58.66006,-114.76644,2024-09-01,937,295.81,1.03,1
45.48617,-74.40419,2025-11-15,712,0.0,0.0,0
51.23415,-99.12939,2024-09-01,1927,335.23,2.41,1
45.64946,-75.25515,2024-08-15,1803,0.0,0.0,0
56.07666,-116.88798,2023-10-01,939,301.24,3.54,1
44.31091,-80.97631,2023-05-15,1752,327.04,4.21,1
54.77005,-111.69975,2020-04-15,938,0.0,0.0,0
55.03703,-118.03926,2025-09-01,856,0.0,0.0,0
57.358,-105.90862,2021-08-01,2000,0.0,0.0,0
43.27249,-79.79887,2023-10-01,619,336.99,2.66,1
60.19113,-116.42736,2024-06-15,2032,0.0,0.0,0
42.56674,-82.45567,2025-04-15,723,329.91,3.07,1
46.04295,-73.14012,2025-08-15,1720,344.74,5.05,1
42.38478,-80.33403,2023-05-01,730,0.0,0.0,0
58.57588,-69.17181,2025-10-15,1818,0.0,0.0,0
46.375,-73.64534,2024-04-01,728,0.0,0.0,0
42.27814,-81.39032,2024-05-01,1750,0.0,0.0,0
44.95723,-76.52728,2022-05-01,811,343.3,4.95,1
53.68806,-109.08741,2021-04-01,1946,0.0,0.0,0
42.84465,-79.38204,2021-06-01,1858,0.0,0.0,0
52.04991,-93.48394,2021-11-15,2013,0.0,0.0,0
58.20289,-115.63695,2020-10-15,1858,357.05,107.49,1
46.68036,-71.03715,2021-05-15,1737,325.42,1.12,1
53.89995,-95.10687,2025-04-01,1075,0.0,0.0,0
42.55753,-80.70506,2024-09-01,1743,0.0,0.0,0
73.46448,-122.90593,2025-08-01,1017,0.0,0.0,0
55.86703,-119.31296,2022-04-01,913,298.47,0.42,1
52.59773,-102.8319,2021-10-15,1813,357.05,9.12,1
42.87762,-82.4059,2021-05-01,715,329.63,5.65,1
45.16806,-75.51344,2024-04-15,1750,332.14,6.32,1
54.19276,-125.78527,2021-04-01,2127,326.65,3.97,1
78.48995,-112.30845,2025-06-15,1804,0.0,0.0,0
52.78371,-119.30035,2022-11-15,940,298.09,3.57,1
48.25175,-79.01885,2021-10-15,1810,340.85,5.46,1
45.71396,-72.63435,2022-08-15,1629,367.0,20.88,1
51.40967,-105.01313,2023-09-15,1928,0.0,0.0,0
51.67837,-95.59363,2025-08-01,837,367.0,26.65,1
58.74181,-117.22136,2025-11-15,1031,0.0,0.0,0
49.35209,-102.72781,2024-08-15,818,306.82,1.23,1
49.1401,-113.11839,2020-10-15,2036,0.0,0.0,0
79.73425,-76.86045,2020-11-15,1106,0.0,0.0,0
54.50146,-128.59303,2021-04-15,2024,334.27,4.5,1
56.54847,-112.14913,2022-06-01,1959,0.0,0.0,0
50.13127,-96.89957,2021-05-15,931,299.76,0.91,1
55.65012,-109.21785,2023-05-01,2039,334.91,5.15,1
46.8473,-84.54757,2023-07-15,1848,0.0,0.0,0
45.74843,-76.27627,2022-07-01,1858,0.0,0.0,0
50.80953,-114.68583,2022-07-15,946,0.0,0.0,0
59.7906,-75.66043,2025-06-15,1804,0.0,0.0,0
49.32677,-123.26145,2021-05-01,1036,0.0,0.0,0
46.29613,-72.80382,2025-09-01,1702,0.0,0.0,0
45.28131,-66.01168,2020-11-15,745,302.03,1.53,1
51.94103,-100.7959,2023-06-01,1733,0.0,0.0,0
49.12519,-70.60269,2025-05-01,1707,0.0,0.0,0
58.35242,-122.32223,2024-05-15,2014,0.0,0.0,0
46.51305,-84.39523,2024-05-01,806,301.21,2.01,1
57.00472,-111.47399,2024-07-01,1851,348.48,3.5,1
57.70647,-129.74344,2025-11-15,2024,337.45,4.86,1
62.74257,-135.04027,2021-09-01,1208,324.67,0.13,1
55.83024,-115.45903,2020-11-01,2019,0.0,0.0,0
51.08443,-123.35696,2023-08-01,1025,0.0,0.0,0
50.78056,-106.41254,2020-04-15,2107,350.2,16.7,1
45.30501,-74.9927,2021-09-01,709,303.74,0.8,1
60.41546,-133.34466,2021-11-01,1125,0.0,0.0,0
50.75746,-101.28756,2021-06-15,951,310.49,1.15,1
59.94856,-126.25012,2022-07-01,2220,0.0,0.0,0
56.69907,-117.51884,2022-09-15,2014,334.14,3.04,1
53.98511,-89.95546,2024-08-01,1908,367.0,132.94,1
46.21576,-73.738,2022-09-15,1829,0.0,0.0,0
45.73584,-67.28219,2023-04-15,1714,0.0,0.0,0
55.09407,-104.54159,2024-05-15,1832,0.0,0.0,0
50.55597,-116.36533,2024-11-01,1035,302.63,1.92,1
63.79591,-140.44363,2024-08-15,2312,0.0,0.0,0
59.32967,-110.87308,2022-09-15,2014,354.56,17.77,1
64.48159,-116.08635,2024-08-01,2053,348.22,12.24,1
64.73086,-139.07944,2022-04-01,914,0.0,0.0,0
55.15656,-106.59798,2023-07-01,1814,0.0,0.0,0
46.04239,-73.14194,2024-07-01,720,314.79,1.98,1
64.50224,-121.89515,2025-06-01,1102,0.0,0.0,0
52.00042,-114.6181,2023-05-01,2038,356.12,28.43,1
47.76642,-58.41627,2020-08-15,1756,0.0,0.0,0
51.28234,-101.95978,2024-06-15,901,0.0,0.0,0
53.95752,-109.2124,2022-07-15,804,0.0,0.0,0
42.31157,-82.0508,2021-10-01,748,307.28,1.42,1
58.51847,-115.79968,2022-07-15,944,305.31,1.37,1
57.94097,-108.51139,2022-07-15,1935,0.0,0.0,0
55.70312,-122.36329,2022-10-15,2051,367.0,12.19,1
45.86472,-63.78266,2020-09-01,1737,335.16,2.19,1
59.75748,-134.28645,2023-09-01,2034,350.1,29.64,1
72.49829,-121.45241,2021-05-01,1841,0.0,0.0,0
56.31507,-117.45776,2022-09-15,2014,0.0,0.0,0
52.17665,-114.73842,2022-07-01,907,307.56,1.46,1
54.67041,-112.9518,2021-05-15,1921,0.0,0.0,0
59.45327,-119.08229,2024-11-01,1215,0.0,0.0,0
53.78309,-111.51607,2024-10-15,1902,0.0,0.0,0
49.52801,-102.20885,2023-08-01,1024,0.0,0.0,0
53.79847,-113.96276,2025-05-01,1042,0.0,0.0,0
51.9702,-115.03877,2025-04-01,1004,298.14,0.82,1
55.39547,-128.86581,2023-07-15,1043,0.0,0.0,0
53.78693,-116.96088,2024-04-01,1048,303.21,0.75,1
51.50423,-103.81197,2021-08-01,830,306.2,1.28,1
56.28735,-89.45649,2025-07-01,1808,0.0,0.0,0
53.65509,-101.49575,2020-06-01,956,298.77,3.33,1
58.10197,-116.1384,2021-08-01,828,306.1,1.96,1
51.81523,-97.81272,2023-06-15,1813,0.0,0.0,0
50.80555,-114.59838,2024-09-01,940,0.0,0.0,0
54.70046,-77.72967,2021-06-01,1900,0.0,0.0,0
50.55745,-125.86427,2022-11-01,2212,348.6,6.6,1
51.82883,-91.85572,2023-06-15,1812,367.0,165.9,1
66.11991,-135.40376,2023-04-01,1013,0.0,0.0,0
56.22841,-119.61861,2024-04-01,907,0.0,0.0,0
50.49369,-103.25375,2021-05-01,854,295.29,0.39,1
54.49333,-121.61129,2020-10-01,2000,0.0,0.0,0
59.46227,-106.56557,2022-07-01,1858,343.11,50.08,1
50.08596,-108.27277,2023-04-01,1013,0.0,0.0,0
60.65847,-119.0918,2024-08-15,956,311.32,1.28,1
46.36222,-77.50931,2023-04-15,1715,0.0,0.0,0
46.57493,-80.79081,2023-06-01,1733,344.1,11.63,1
45.54367,-65.70654,2020-11-15,745,0.0,0.0,0
64.2854,-121.03709,2020-08-01,1055,0.0,0.0,0
53.32567,-125.41632,2023-10-15,2007,0.0,0.0,0
49.54996,-98.39046,2025-08-01,1826,367.0,5.46,1
68.76497,-127.23093,2021-07-15,1836,0.0,0.0,0
60.19442,-121.06923,2025-08-15,2047,0.0,0.0,0
64.49191,-103.1559,2020-08-15,1756,0.0,0.0,0
42.1851,-82.39901,2023-11-15,1840,341.8,5.7,1
50.1004,-97.6148,2021-05-15,931,0.0,0.0,0
52.27751,-103.00705,2023-11-15,2024,356.98,51.54,1
43.65159,-80.08097,2025-08-01,659,0.0,0.0,0
55.2192,-103.8065,2024-05-15,1832,367.0,21.15,1
52.70629,-112.74626,2025-11-15,852,0.0,0.0,0
51.84071,-98.98003,2020-05-01,938,0.0,0.0,0
43.38357,-81.68973,2025-10-15,1818,0.0,0.0,0
45.3556,-65.4328,2021-09-15,606,0.0,0.0,0
50.12872,-96.90166,2021-10-01,927,296.79,1.06,1
53.93001,-113.65064,2021-08-15,2037,0.0,0.0,0
44.55379,-77.34248,2024-06-15,721,0.0,0.0,0
50.39799,-117.98598,2024-11-15,1113,309.62,1.82,1
57.03569,-93.06506,2023-07-01,1814,367.0,239.59,1
54.52003,-120.57821,2022-09-01,2116,0.0,0.0,0
45.82499,-75.17074,2020-08-15,631,0.0,0.0,0
53.74279,-105.22991,2023-11-15,1844,337.09,5.78,1
54.29754,-113.18578,2022-10-15,920,0.0,0.0,0
55.08524,-128.19371,2021-04-15,2024,0.0,0.0,0
49.66837,-105.97526,2024-04-15,1934,0.0,0.0,0
51.24276,-95.54103,2021-07-01,810,0.0,0.0,0
75.63853,-111.29547,2022-08-15,1629,0.0,0.0,0
60.46636,-109.90669,2023-07-15,2034,367.0,8.65,1
50.03014,-120.67227,2022-04-01,1055,304.17,1.68,1
61.67768,-130.86727,2021-11-01,1753,0.0,0.0,0
53.12027,-124.82724,2024-11-01,1035,329.99,3.33,1
54.28406,-109.17824,2022-09-15,842,0.0,0.0,0
45.2798,-66.01248,2021-08-15,727,306.25,1.87,1
63.25755,-105.37882,2024-11-01,1215,0.0,0.0,0
56.69696,-117.49567,2021-10-15,1955,335.35,5.15,1
49.65821,-100.29548,2022-10-01,2011,338.81,6.22,1
46.97585,-81.67376,2020-04-01,720,0.0,0.0,0
59.59907,-74.50821,2023-10-01,941,0.0,0.0,0
46.52074,-84.37798,2022-04-15,811,298.79,1.35,1
80.59685,-78.71848,2022-07-15,1750,0.0,0.0,0
50.91641,-78.62793,2023-08-15,1908,367.0,5.55,1
55.88779,-107.13065,2024-08-01,919,355.96,4.91,1
55.65811,-105.4974,2023-09-01,1852,348.79,48.97,1
46.29609,-84.01745,2024-06-15,721,0.0,0.0,0
57.04377,-111.63458,2025-04-01,1003,301.72,0.94,1
51.18329,-108.60855,2023-05-01,2038,0.0,0.0,0
48.25298,-79.02204,2024-04-15,624,309.87,1.87,1
50.87803,-101.37057,2024-06-15,901,297.58,0.52,1
56.87976,-128.66911,2021-10-15,1004,0.0,0.0,0
54.50516,-74.78831,2020-09-01,609,0.0,0.0,0
45.27762,-66.01218,2025-09-15,614,299.36,1.05,1
51.18656,-118.92446,2023-09-15,1929,0.0,0.0,0
53.80499,-113.09051,2025-05-01,1042,296.68,1.73,1
62.23441,-105.46598,2022-06-01,826,0.0,0.0,0
46.57403,-80.7951,2022-09-01,625,300.07,1.63,1
50.97586,-95.70283,2023-07-01,1953,346.45,7.29,1
42.81618,-81.32533,2020-09-01,753,306.89,1.0,1
49.41374,-122.585,2021-10-01,2056,0.0,0.0,0
50.88569,-122.67234,2024-05-15,1024,343.73,8.92,1
50.07757,-68.12927,2023-08-01,1829,0.0,0.0,0
42.70178,-80.86475,2022-11-01,1847,0.0,0.0,0
52.56968,-104.54005,2025-10-01,1924,333.28,7.68,1
49.05864,-101.51409,2020-05-15,2003,354.33,21.08,1
79.49246,-83.11146,2022-05-15,1833,0.0,0.0,0
51.07014,-115.1377,2023-10-15,1017,299.38,1.0,1
56.71443,-111.27108,2023-09-01,2031,0.0,0.0,0
43.65281,-77.59349,2022-05-15,709,0.0,0.0,0
51.22165,-115.82565,2020-05-01,939,0.0,0.0,0
58.3665,-116.54748,2023-11-01,957,328.86,4.91,1
56.53073,-120.20086,2021-05-15,1111,0.0,0.0,0
56.98013,-117.84838,2021-10-15,1955,0.0,0.0,0
56.11094,-121.03542,2020-05-15,2147,0.0,0.0,0
55.35736,-126.59495,2024-11-15,931,303.23,1.45,1
44.05487,-77.11919,2022-07-01,728,305.71,1.3,1
49.72226,-95.88035,2021-07-01,811,310.44,1.3,1
49.14822,-99.38247,2023-10-15,1824,329.21,2.64,1
52.74211,-72.13987,2020-08-15,1756,0.0,0.0,0
55.58109,-110.87923,2020-10-01,1009,329.36,4.27,1
46.09914,-73.74244,2020-06-01,636,0.0,0.0,0
65.90342,-118.18011,2022-07-15,2119,0.0,0.0,0
44.57592,-75.72743,2024-04-15,1750,0.0,0.0,0
50.35126,-100.98695,2020-10-15,2036,357.53,6.64,1
49.25901,-120.32467,2020-11-15,2054,343.88,10.12,1
42.0847,-81.63414,2022-05-15,709,0.0,0.0,0
63.16318,-139.83896,2024-06-15,2214,333.99,4.6,1
55.79725,-121.40729,2022-05-15,2019,0.0,0.0,0
51.69449,-100.84174,2024-10-15,1901,0.0,0.0,0
59.64818,-114.26505,2024-06-15,1852,0.0,0.0,0
52.81733,-120.51141,2022-11-01,2031,0.0,0.0,0
60.80298,-125.64221,2022-09-15,2156,0.0,0.0,0
45.28155,-75.09126,2020-08-15,631,298.13,0.88,1
55.12549,-116.88242,2020-11-15,925,338.35,5.08,1
53.82698,-91.00852,2025-09-01,1845,0.0,0.0,0
49.42134,-96.42426,2021-06-01,1900,336.51,4.31,1
67.72073,-127.37888,2025-09-15,1741,0.0,0.0,0
63.38515,-91.55354,2023-07-01,1814,0.0,0.0,0
67.4705,-126.29364,2022-06-15,1712,0.0,0.0,0
58.21585,-102.4557,2022-07-15,1935,367.0,255.43,1
52.68494,-120.97493,2024-08-15,958,306.2,1.35,1
54.17577,-107.10857,2023-11-01,819,0.0,0.0,0
55.54193,-114.88,2021-11-01,1936,331.93,2.32,1
54.25397,-108.95278,2020-05-15,1015,0.0,0.0,0
54.62172,-58.06323,2021-10-15,1952,0.0,0.0,0
53.73213,-116.12913,2022-10-01,1023,311.81,1.24,1
52.66637,-106.62511,2020-08-15,1940,336.17,2.86,1
68.42301,-129.6893,2023-05-01,2038,0.0,0.0,0
67.23163,-137.01575,2024-09-15,1821,0.0,0.0,0
53.35095,-115.44834,2021-10-01,927,345.54,11.68,1
56.12694,-120.25002,2023-05-01,2040,356.97,6.09,1
73.39363,-100.18762,2023-05-15,1751,0.0,0.0,0
45.7501,-66.25651,2025-05-15,1745,345.82,8.59,1
53.41282,-100.67215,2020-06-01,956,0.0,0.0,0
57.44601,-63.41127,2020-08-15,1756,0.0,0.0,0
65.00467,-123.57546,2023-10-15,1017,0.0,0.0,0
50.38367,-119.92829,2025-05-01,2031,0.0,0.0,0
52.0518,-106.21372,2022-10-01,2012,0.0,0.0,0
53.45655,-95.66408,2025-07-15,1845,0.0,0.0,0
51.02742,-102.64241,2025-11-01,1803,358.05,17.7,1
44.35938,-79.59057,2025-08-01,1823,0.0,0.0,0
73.56378,-79.23147,2021-04-01,1946,0.0,0.0,0
54.65245,-111.05471,2025-11-01,955,0.0,0.0,0
48.80515,-91.25333,2025-05-15,800,297.07,0.88,1
59.96635,-124.21596,2025-06-01,920,0.0,0.0,0
49.55329,-116.44755,2022-11-15,2108,0.0,0.0,0
52.84901,-112.68958,2025-08-01,2007,332.57,1.17,1
52.32888,-90.98067,2021-08-15,1855,0.0,0.0,0
53.75609,-116.05711,2022-09-01,1125,0.0,0.0,0
47.47345,-76.59008,2020-07-15,1737,0.0,0.0,0
53.43158,-104.90725,2021-05-01,2023,340.54,10.74,1
52.53802,-93.31267,2021-11-15,1832,328.76,4.44,1
52.04791,-59.32899,2020-08-15,1758,367.0,49.02,1
59.17535,-128.15732,2024-08-15,1137,351.87,4.96,1
52.53948,-104.37631,2020-08-15,1939,0.0,0.0,0
54.41866,-113.19652,2022-10-01,2013,0.0,0.0,0
44.0558,-77.12158,2023-10-15,657,296.11,1.26,1
53.79226,-107.83415,2023-08-15,921,0.0,0.0,0
49.20098,-100.79678,2022-11-01,2030,356.83,21.65,1
46.79518,-73.2127,2020-04-15,1746,0.0,0.0,0
42.80391,-80.10336,2025-10-01,1921,339.96,5.15,1
65.78572,-95.68151,2021-09-01,849,0.0,0.0,0
52.34565,-114.79045,2023-05-01,2038,0.0,0.0,0
72.26911,-108.84695,2025-09-01,1845,0.0,0.0,0
55.58557,-120.64751,2023-09-01,2032,0.0,0.0,0
46.044,-73.14162,2025-05-15,1745,340.96,5.98,1
46.89555,-71.17623,2020-06-15,1659,0.0,0.0,0
50.53417,-121.58208,2020-11-15,2055,0.0,0.0,0
53.83664,-89.16677,2024-09-01,1927,335.1,7.19,1
59.61266,-123.2556,2025-09-01,1036,0.0,0.0,0
49.39852,-96.49977,2023-10-01,1927,329.52,3.7,1
57.00786,-111.48161,2024-05-01,944,296.79,1.56,1
58.44414,-117.19782,2021-10-15,2136,356.82,22.47,1
45.49256,-65.46787,2021-08-15,727,0.0,0.0,0
53.71466,-110.7447,2024-06-15,2030,327.03,3.89,1
50.90702,-80.25477,2020-09-01,933,0.0,0.0,0
46.49227,-81.03229,2022-09-01,1751,340.4,23.09,1
56.61255,-111.60263,2024-05-15,841,367.0,6.01,1
64.79,-122.51114,2023-09-15,2113,347.38,5.94,1
45.5554,-64.04027,2025-07-01,1623,0.0,0.0,0
46.43658,-73.38519,2023-11-01,817,0.0,0.0,0
42.803,-80.10138,2021-07-15,709,328.31,0.89,1
54.30419,-64.31508,2020-05-01,939,0.0,0.0,0
50.06417,-116.04077,2023-11-01,959,323.62,2.27,1
49.32686,-96.60388,2021-09-01,2017,367.0,18.18,1
63.77061,-135.44307,2021-07-01,948,0.0,0.0,0
48.43074,-76.51105,2024-09-15,1821,0.0,0.0,0
53.52933,-126.41523,2020-11-01,1029,0.0,0.0,0
59.43671,-106.53406,2022-06-15,905,352.54,5.38,1
49.22582,-65.1037,2025-06-15,637,305.88,1.09,1
49.81519,-96.479,2021-05-01,2022,0.0,0.0,0
52.0374,-120.8041,2022-06-15,1048,0.0,0.0,0
60.79643,-107.18037,2020-07-01,852,0.0,0.0,0
50.30046,-121.65047,2022-07-15,946,367.0,12.15,1
46.48996,-81.03354,2022-11-15,759,347.19,12.11,1
44.98351,-75.50397,2021-09-15,1732,333.04,4.34,1
56.75741,-114.04946,2025-08-01,2149,367.0,54.62,1
59.37074,-117.90008,2024-09-01,2110,0.0,0.0,0
45.83817,-73.25125,2022-11-15,619,317.22,2.54,1
54.83379,-116.54397,2024-11-15,2102,0.0,0.0,0
44.33511,-77.43522,2022-06-15,727,0.0,0.0,0
43.31535,-82.15863,2023-11-01,819,0.0,0.0,0
46.38207,-64.55817,2021-04-15,1659,0.0,0.0,0
52.03819,-105.31623,2022-10-01,2012,337.55,7.86,1
51.38894,-115.44742,2020-06-01,958,0.0,0.0,0
48.15978,-53.15118,2025-07-15,535,0.0,0.0,0
60.54747,-120.08463,2024-07-01,1852,347.82,9.13,1
49.6978,-96.84494,2021-06-15,950,0.0,0.0,0
54.63587,-98.09743,2025-07-01,1948,353.96,33.62,1
61.8496,-124.32138,2023-06-01,2100,351.77,14.74,1
68.06027,-130.37224,2025-07-15,2212,0.0,0.0,0
44.03314,-80.48398,2020-04-01,1706,0.0,0.0,0
63.42384,-117.81524,2024-04-15,1750,0.0,0.0,0
54.10267,-113.39206,2020-06-01,1946,0.0,0.0,0
46.57819,-80.79379,2021-09-01,709,315.34,1.92,1
49.28107,-117.66698,2021-07-01,1939,367.0,83.0,1
45.59502,-75.63126,2025-08-15,735,0.0,0.0,0
46.51869,-84.39238,2022-06-01,829,367.0,3.0,1
46.84119,-84.36975,2024-08-01,740,0.0,0.0,0
47.42916,-74.02437,2020-10-15,1712,0.0,0.0,0
51.96861,-115.82182,2025-11-01,955,297.39,0.88,1
50.65881,-84.96939,2021-07-15,848,299.0,1.15,1
61.60568,-113.31182,2021-07-01,1755,0.0,0.0,0
58.36839,-116.2752,2025-11-15,1031,321.61,2.82,1
77.69199,-94.98083,2024-05-01,806,0.0,0.0,0
44.16888,-76.80144,2020-08-01,734,303.49,0.78,1
51.56687,-122.11239,2021-04-01,2126,328.08,1.99,1
53.70158,-109.35999,2024-04-01,1857,326.22,6.88,1
44.25809,-79.1204,2025-08-01,1823,345.83,10.59,1
53.84576,-120.89981,2020-08-15,1756,0.0,0.0,0
51.33601,-85.64027,2020-08-15,1758,344.07,8.77,1
56.70359,-117.60658,2021-06-01,2044,329.73,6.42,1
45.27736,-66.00994,2020-08-01,733,296.77,0.94,1
43.1839,-82.30436,2024-09-15,657,0.0,0.0,0
51.90497,-98.26407,2021-06-15,951,0.0,0.0,0
49.72558,-78.67963,2023-04-01,1013,0.0,0.0,0
49.72999,-108.5313,2022-09-01,946,308.04,1.34,1
52.73098,-111.78696,2023-10-01,1928,357.07,13.91,1
42.81021,-79.28788,2023-09-01,1847,0.0,0.0,0
46.54883,-72.62807,2021-07-01,630,0.0,0.0,0
46.82542,-84.29074,2020-05-01,758,0.0,0.0,0
45.52914,-74.75709,2024-11-15,1737,334.75,3.1,1
60.43461,-126.09118,2022-09-15,2156,367.0,60.04,1
50.71122,-122.2488,2025-04-01,2133,0.0,0.0,0
53.1948,-102.97213,2021-10-01,745,367.0,15.95,1
46.51534,-84.39366,2020-04-01,1847,338.99,5.68,1
45.45506,-74.16944,2021-09-01,709,0.0,0.0,0
53.17242,-126.2647,2021-08-01,1151,0.0,0.0,0
